Customer,Type,Text,Summary,sim_score
Notion,Appstore/Playstore,"User: One of my favorite apps. Absolutely essential for my creativity, productivity, and efficiency.","User praises the app as one of their favorite apps for creativity, productivity, and efficiency.",0.7728492021560669
Notion,Twitter,"User: Less than 500 followers and looking for connections? Contact me, lets engage and support each other on our journey, also comment on this tweet with what you do and let everyone know! <STRICT_LINK>
User: @carltheauditor Hi Carl,
I'm a real estate investor, coach and mentor, based in the UK.
Love @NotionHQ and use it to run my business. I help people use Notion on my Youtube channel and am starting to build Notion templates too...
Great to connect!",Nothing,0.12210431694984436
Notion,Twitter,"User: I've been using @browsercompany's ARC browser for a while now. It's a little wonder (I'll leave you the video-review): <STRICT_LINK>
It's still in beta but I have 5 invitations that I'll leave below so you can try it out.
Link (FIFO): <STRICT_LINK> (add... <STRICT_LINK>
User: @robertocastro @browsercompany I've also been using it since more or less Christmas and the browser is fantastic. The profile theme has helped me a lot not to lose focus when I'm working",Nothing,0.08960163593292236
Notion,Twitter,"User: ok this new @browsercompany hack is incredible. can search 'youtube' directly from the command center by hitting 'tab' after typing in youtube. they're building things so fast! <STRICT_LINK>
User: @jayrizpop @browsercompany I love Arc, but Chrome has had this feature for years
User: @bengold @jayrizpop @browsercompany Yup. I feel like Chrome needs a social media team to talk about all their features like this. 🤦🏾♀️
User: @bengold @jayrizpop @browsercompany You can also know that by: when you try to add or edit any of these, it takes you to chrome settings not Arc settings page ☺️","User is excited about the new @browsercompany feature, which allows users to search YouTube directly from the command center by hitting ""tab"" after typing in ""youtube."" They are impressed with the speed of the development and hope to see more features like this in the future.",0.7556405067443848
Notion,Appstore/Playstore,User: honestly this app really helped me w/ organizing my script for my hotd dr and i feel like i’m really close to actually shifting. good luck to all of you! happy shifting ♡,"User found the app helpful in organizing their script for their hotd dr and is close to shifting, wishing the team good luck.",0.7644318342208862
Notion,Appstore/Playstore,"User: As the title suggests, the subscription service here does not include AI features!! If you buy a one-month or one-year membership, the website will prompt you to cancel this subscription first!!",User is disappointed that the subscription service does not include AI features and is prompted to cancel it after the trial period.,0.8555445671081543
Notion,Appstore/Playstore,User: I used to love notion until I stopped using it for a while and all of my things have been deleted I don’t know why or what happened but fix this right now,"User loves Notion but stopped using it for a while and lost all their things, asking for a fix.",0.8450850248336792
Notion,Appstore/Playstore,"User: You won't be able to scroll through the first 3 images on the iPad, so please improve it.
※iPad pro 11 specification
I was able to scroll on my iPhone.","User is unable to scroll through the first 3 images on the iPad, and requests improvement.",0.8084241151809692
Notion,Twitter,"User: ok this new @browsercompany hack is incredible. can search 'youtube' directly from the command center by hitting 'tab' after typing in youtube. they're building things so fast! <STRICT_LINK>
User: @jayrizpop @browsercompany <STRICT_LINK>","User is excited about the new @browsercompany hack, which allows users to search YouTube directly from the command center by hitting ""tab"" after typing in ""youtube."" The user is impressed with the speed of the development.",0.8753433227539062
figma,Twitter,"User: I am optimistic in AI's ability to amplify how we work, live, and create. Looking forward to the conversation at @Figma's Config.
<STRICT_LINK> <STRICT_LINK>
User: @reidhoffman @figma <STRICT_LINK>"," The user finds that when they move their design from Figma to Webflow, they are able to view it with fresh eyes. They ask if anyone else has experienced this.",0.3102114200592041
Notion,Appstore/Playstore,"User: At first I loved this app it was amazing loved the features but about 2 months into using it it deleted my account along with all of my notes. I opened it, I logged back in and everything was gone. It was really disappointing cause I had a lot of stuff that was in there.","User initially loved the app but after 2 months of using it, their account was deleted, along with all of their notes. They were disappointed as they had a lot of content in the app.",0.8067272901535034
figma,Twitter,"User: A free course by @Figma to help you get started in design. It includes:
Lessons
Exercises
Practice files
<STRICT_LINK>","A user shared their daily tech stack for their freelance design business, which includes Todoist, Notion, Clockify, SumUp, Typefully, Miro, Figma, Slack, Gmail, and Google Calendar. Another user asked why they chose these apps and shared their own tech stack.",0.25247877836227417
Notion,Twitter,"User: ok this new @browsercompany hack is incredible. can search 'youtube' directly from the command center by hitting 'tab' after typing in youtube. they're building things so fast! <STRICT_LINK>
User: @jayrizpop @browsercompany I love Arc, but Chrome has had this feature for years
User: @bengold @jayrizpop @browsercompany Yup. I feel like Chrome needs a social media team to talk about all their features like this. 🤦🏾♀️
User: @bengold @jayrizpop @browsercompany You can also know that by: when you try to add or edit any of these, it takes you to chrome settings not Arc settings page ☺️","User is excited about the new @browsercompany feature, which allows users to search YouTube directly from the command center by hitting ""tab"" after typing in ""youtube."" They are impressed with the speed of the development and hope to see more features like this in the future.",0.7556405067443848
figma,Twitter,"User: Teachers🍎📚 We have lots of @DonorsChoose funding love left to share! Drop your project link below to share with the @Figma community
Extra credit: Tell us how your project is connected to Figma for Education! <STRICT_LINK>
#Clearthelist #DonorsChoose #TeacherTwitter
User: @Alex_FigmaEdu @DonorsChoose @figma I learned of Figma yesterday. I am interested in learning more and trying out FigJam in my classroom. I love having collaborative and comfortable spaces in the classroom for students to work. This tool and the flexible seating options may just do that. 
<STRICT_LINK>","The user works a 9-5 job and runs a freelance design business, using various tools to stay organized. They use Todoist, Notion, Clockify, SumUp, Typefully, Miro, Slack, Gmail, Google Calendar, and Apple apps. They have not heard of superhuman yet, but may create a thread to discuss the pros and cons of each tool.",0.24287505447864532
